N,a,z2
-9.975999999999999,4.6502708488627544e-05,4.3250037935565443e-11
-9.969,4.682936942746945e-05,4.385979681948821e-11
-9.962,4.7158325014783104e-05,4.447815236399836e-11
-9.955,4.748959136945809e-05,4.510522576876216e-11
-9.948,4.782318472361207e-05,4.574113994217446e-11
-9.940999999999999,4.815912142338623e-05,4.638601952544917e-11
-9.934,4.8497417929745905e-05,4.703999091704879e-11
-9.927,4.8838090819287673e-05,4.770318229745982e-11
-9.92,4.918115678505129e-05,4.837572365431594e-11
-9.913,4.952663263733773e-05,4.9057746807876144e-11
-9.906,4.987453530453286e-05,4.9749385436861905e-11
-9.899,5.022488183393709e-05,5.045077510465888e-11
-9.892,5.0577689392600264e-05,5.116205328588699e-11
-9.885,5.093297526816345e-05,5.188335939334699e-11
-9.878,5.129075686970563e-05,5.26148348053451e-11
-9.871,5.165105172859686e-05,5.3356622893403774e-11
-9.863999999999999,5.201387749935742e-05,5.410886905036321e-11
-9.857,5.237925196052249e-05,5.487172071887798e-11
-9.85,5.274719301551385e-05,5.564532742031746e-11
-9.843,5.311771869351682e-05,5.642984078407173e-11
-9.836,5.3490847150363766e-05,5.7225414577271586e-11
-9.829,5.3866596669423724e-05,5.8032204734927425e-11
-9.822,5.42449856624984e-05,5.885036939049314e-11
-9.815,5.4626032670723984e-05,5.968006890686009e-11
-9.808,5.5009756365480205e-05,6.05214659077898e-11
-9.801,5.5396175549304886e-05,6.13747253097881e-11
-9.794,5.578530915681536e-05,6.224001435442935e-11
-9.786999999999999,5.617717625563634e-05,6.311750264113663e-11
-9.78,5.657179604733388e-05,6.400736216042284e-11
-9.773,5.696918786835684e-05,6.490976732760272e-11
-9.766,5.736937119098395e-05,6.582489501697797e-11
-9.759,5.777236562427809e-05,6.675292459650537e-11
-9.752,5.817819091504712e-05,6.769403796295343e-11
-9.745,5.8586866948811606e-05,6.864841957755508e-11
-9.738,5.899841375077875e-05,6.961625650216157e-11
-9.731,5.94128514868243e-05,7.059773843590881e-11
-9.724,5.983020046448025e-05,7.159305775239786e-11
-9.717,6.025048113393e-05,7.26024095374011e-11
-9.709999999999999,6.067371408901055e-05,7.362599162709994e-11
-9.703,6.109992006822119e-05,7.466400464686036e-11
-9.696,6.152911995574026e-05,7.571665205055749e-11
-9.689,6.196133478244813e-05,7.678414016045231e-11
-9.682,6.239658572695778e-05,7.786667820763184e-11
-9.674999999999999,6.283489411665272e-05,7.896447837301917e-11
-9.668,6.32762814287315e-05,8.007775582896061e-11
-9.661,6.372076929126081e-05,8.120672878140174e-11
-9.654,6.41683794842349e-05,8.235161851265557e-11
-9.647,6.461913394064276e-05,8.351264942477457e-11
-9.64,6.507305474754294e-05,8.469004908353441e-11
-9.633,6.553016414714593e-05,8.588404826303779e-11
-9.626,6.599048453790352e-05,8.709488099094567e-11
-9.619,6.645403847560708e-05,8.832278459434935e-11
-9.612,6.692084867449233e-05,8.956799974628602e-11
-9.605,6.739093800835238e-05,9.083077051291186e-11
-9.597999999999999,6.786432951165879e-05,9.211134440134005e-11
-9.591,6.83410463806897e-05,9.340997240815161e-11
-9.584,6.882111197466718e-05,9.472690906859356e-11
-9.577,6.93045498169014e-05,9.606241250646735e-11
-9.57,6.979138359594336e-05,9.741674448472225e-11
-9.563,7.028163716674563e-05,9.879017045676163e-11
-9.556,7.077533455183141e-05,1.0018295961847323e-10
-9.549,7.12724999424711e-05,1.0159538496099084e-10
-9.542,7.177315769986841e-05,1.0302772332420362e-10
-9.535,7.227733235635367e-05,1.0448025545101619e-10
-9.528,7.27850486165859e-05,1.0595326604237546e-10
-9.520999999999999,7.329633135876357e-05,1.0744704381307336e-10
-9.514,7.381120563584309e-05,1.0896188154833428e-10
-9.507,7.432969667676718e-05,1.1049807616120429e-10
-9.5,7.48518298877006e-05,1.1205592875074538e-10
-9.493,7.537763085327513e-05,1.1363574466105229e-10
-9.486,7.59071253378433e-05,1.1523783354110104e-10
-9.479,7.644033928674095e-05,1.1686250940544143e-10
-9.472,7.697729882755796e-05,1.185100906957431e-10
-9.465,7.751803027141943e-05,1.2018090034321398e-10
-9.458,7.80625601142743e-05,1.2187526583189376e-10
-9.451,7.86109150381938e-05,1.2359351926284249e-10
-9.443999999999999,7.916312191267908e-05,1.253359974192338e-10
-9.437,7.971920779597718e-05,1.2710304183236377e-10
-9.43,8.027919993640778e-05,1.288949988485947e-10
-9.423,8.084312577369784e-05,1.3071221969723855e-10
-9.416,8.14110129403262e-05,1.3255506055939921e-10
-9.408999999999999,8.198288926287779e-05,1.3442388263778563e-10
-9.402,8.255878276340655e-05,1.3631905222750708e-10
-9.395,8.313872166080937e-05,1.3824094078787067e-10
-9.388,8.372273437220829e-05,1.4018992501518694e-10
-9.381,8.431084951434298e-05,1.4216638691660378e-10
-9.374,8.490309590497311e-05,1.4417071388498125e-10
-9.366999999999999,8.549950256429045e-05,1.462032987748222e-10
-9.36,8.610009871634035e-05,1.4826453997927108e-10
-9.353,8.670491379045457e-05,1.503548415082032e-10
-9.346,8.731397742269276e-05,1.5247461306741004e-10
-9.339,8.792731945729475e-05,1.5462427013890327e-10
-9.331999999999999,8.854496994814314e-05,1.5680423406235145e-10
-9.325,8.916695916023522e-05,1.5901493211766115e-10
-9.318,8.979331757116701e-05,1.61256797608729e-10
-9.311,9.042407587262596e-05,1.635302699483683e-10
-9.304,9.105926497189505e-05,1.6583579474443586e-10
-9.297,9.169891599336725e-05,1.6817382388717247e-10
-9.29,9.234306028007071e-05,1.7054481563777547e-10
-9.283,9.299172939520408e-05,1.7294923471821727e-10
-9.276,9.364495512368396e-05,1.7538755240233567e-10
-9.269,9.430276947370171e-05,1.7786024660820253e-10
-9.262,9.49652046782921e-05,1.8036780199179825e-10
-9.254999999999999,9.563229319691291e-05,1.829107100420063e-10
-9.248,9.630406771703463e-05,1.8548946917694388e-10
-9.241,9.698056115574338e-05,1.8810458484165765e-10
-9.234,9.766180666135297e-05,1.9075656960718978e-10
-9.227,9.834783761502951e-05,1.934459432710443e-10
-9.22,9.903868763242697e-05,1.9617323295906888e-10
-9.213,9.973439056533462e-05,1.9893897322877415e-10
-9.206,0.00010043498050333503,2.0174370617410575e-10
-9.199,0.0001011404917754755,2.0458798153170054e-10
-9.192,0.00010185095895194951,2.074723567886341e-10
-9.185,0.00010256641684579088,2.1039739729169072e-10
-9.177999999999999,0.00010328690051457976,2.1336367635817396e-10
-9.171,0.00010401244526215968,2.163717753882753e-10
-9.164,0.00010474308664036864,2.1942228397903542e-10
-9.157,0.00010547886045078035,2.225158000399039e-10
-9.15,0.00010621980274645875,2.2565292990993212e-10
-9.142999999999999,0.00010696594983372476,2.288342884766185e-10
-9.136,0.00010771733827393458,2.3206049929642504e-10
-9.129,0.00010847400488527229,2.353321947170015e-10
-9.122,0.00010923598674455326,2.386500160011243e-10
-9.115,0.00011000332118904105,2.4201461345238654e-10
-9.108,0.00011077604581827696,2.4542664654265994e-10
-9.100999999999999,0.00011155419849592266,2.488867840413543e-10
-9.094,0.00011233781735161462,2.5239570414649454e-10
-9.087,0.00011312694078283377,2.559540946176556e-10
-9.08,0.00011392160745678613,2.595626529107614e-10
-9.073,0.00011472185631229772,2.632220863147897e-10
-9.065999999999999,0.00011552772656172281,2.669331120904039e-10
-9.059,0.00011633925769286441,2.706964576105343e-10
-9.052,0.00011715648947091054,2.7451286050295144e-10
-9.045,0.00011797946194038186,2.7838306879484024e-10
-9.038,0.00011880821542709402,2.8230784105941563e-10
-9.031,0.00011964279054013367,2.8628794656460597e-10
-9.024,0.00012048322817384858,2.903241654238332e-10
-9.017,0.00012132956950985052,2.9441728874891303e-10
-9.01,0.0001221818560190345,2.985681188051216e-10
-9.003,0.00012304012946361004,3.027774691684384e-10
-8.996,0.0001239044318991476,3.0704616488501007e-10
-8.988999999999999,0.00012477480567663966,3.113750426328637e-10
-8.982,0.00012565129344457507,3.157649508858943e-10
-8.975,0.00012653393815103005,3.2021675008017397e-10
-8.968,0.00012742278304577178,3.2473131278259646e-10
-8.961,0.00012831787168237797,3.2930952386190435e-10
-8.954,0.00012921924792037092,3.3395228066212566e-10
-8.947,0.00013012695592736685,3.3866049317845754e-10
-8.94,0.00013104104018123928,3.4343508423562336e-10
-8.933,0.00013196154547229975,3.482769896687567e-10
-8.926,0.00013288851690549172,3.531871585068232e-10
-8.919,0.00013382199990260088,3.581665531586342e-10
-8.911999999999999,0.0001347620402044811,3.632161496014836e-10
-8.905,0.00013570868387329478,3.683369375724372e-10
-8.898,0.00013666197729477134,3.7352992076233193e-10
-8.891,0.00013762196718047917,3.7879611701249774e-10
-8.884,0.00013858870057011476,3.8413655851425857e-10
-8.876999999999999,0.00013956222483380785,3.895522920112467e-10
-8.87,0.0001405425876744417,3.9504437900456266e-10
-8.863,0.00014152983712999184,4.006138959608403e-10
-8.856,0.00014252402157587918,4.0626193452323345e-10
-8.849,0.00014352518972734045,4.1198960172538147e-10
-8.842,0.0001445333906418154,4.177980202083923e-10
-8.834999999999999,0.00014554867372135085,4.2368832844088497e-10
-8.828,0.0001465710887150203,4.29661680942127e-10
-8.821,0.00014760068572136322,4.3571924850833273e-10
-8.814,0.000148637515190839,4.4186221844213795e-10
-8.807,0.0001496816279282991,4.480917947853154e-10
-8.799999999999999,0.00015073307509547677,4.5440919855477287e-10
-8.793,0.00015179190821349307,4.608156679818701e-10
-8.786,0.00015285817916538293,4.673124587551262e-10
-8.779,0.0001539319401986363,4.739008442663309e-10
-8.772,0.00015501324392775868,4.805821158601362e-10
-8.765,0.00015610214333684912,4.873575830871637e-10
-8.758,0.00015719869178219687,4.942285739606826e-10
-8.751,0.00015830294299489452,5.011964352168965e-10
-8.744,0.00015941495108347278,5.082625325789204e-10
-8.737,0.00016053477053655044,5.15428251024458e-10
-8.73,0.00016166245622550477,5.22694995057265e-10
-8.722999999999999,0.00016279806340716046,5.300641889824367e-10
-8.716,0.00016394164772649605,5.375372771855706e-10
-8.709,0.0001650932652193723,5.451157244158801e-10
-8.702,0.00016625297231527672,5.528010160732834e-10
-8.695,0.00016742082584008912,5.605946584995491e-10
-8.688,0.00016859688301886584,5.684981792735426e-10
-8.681,0.0001697812014786443,5.765131275106402e-10
-8.674,0.00017097383925126532,5.846410741663502e-10
-8.667,0.00017217485477621873,5.928836123442402e-10
-8.66,0.00017338430690350557,6.012423576081802e-10
-8.653,0.00017460225489652201,6.097189482990009e-10
-8.645999999999999,0.00017582875843496378,6.18315045855617e-10
-8.639,0.00017706387761774902,6.27032335140664e-10
-8.632,0.0001783076729659651,6.358725247707512e-10
-8.625,0.00017956020542583297,6.448373474513467e-10
-8.618,0.00018082153637169376,6.539285603163955e-10
-8.610999999999999,0.00018209172760901652,6.631479452727255e-10
-8.604,0.0001833708413774254,6.724973093492981e-10
-8.597,0.00018465894035375125,6.819784850514053e-10
-8.59,0.0001859560876551017,6.915933307198373e-10
-8.583,0.000187262346841954,7.013437308951257e-10
-8.576,0.0001885777819212697,7.112315966869191e-10
-8.568999999999999,0.00018990245734963122,7.212588661485701e-10
-8.562,0.0001912364380363989,7.314275046569888e-10
-8.555,0.00019257978934689366,7.417395052978788e-10
-8.548,0.00019393257710559848,7.52196889256378e-10
-8.541,0.00019529486759938423,7.628017062132203e-10
-8.533999999999999,0.00019666672758075798,7.735560347464814e-10
-8.527,0.00019804822427113266,7.844619827389771e-10
-8.52,0.00019943942536412282,7.955216877914303e-10
-8.513,0.00020084039902886042,8.067373176414375e-10
-8.506,0.00020225121391333529,8.181110705883542e-10
-8.499,0.0002036719391477591,8.296451759241697e-10
-8.491999999999999,0.0002051026443479529,8.413418943704571e-10
-8.485,0.00020654339961875712,8.532035185214719e-10
-8.478,0.00020799427555746858,8.652323732935236e-10
-8.471,0.00020945534325729864,8.774308163806559e-10
-8.464,0.0002109266743108569,8.89801238716766e-10
-8.456999999999999,0.00021240834081365971,9.023460649442364e-10
-8.45,0.00021390041536766149,9.150677538891623e-10
-8.443,0.00021540297108481424,9.279687990433065e-10
-8.436,0.00021691608159064878,9.4105172905282e-10
-8.429,0.0002184398210278826,9.543191082138677e-10
-8.422,0.00021997426406005304,9.67773536975239e-10
-8.415,0.00022151948587517608,9.814176524480468e-10
-8.408,0.00022307556218942903,9.952541289225965e-10
-8.401,0.00022464256925086305,1.009285678392576e-09
-8.394,0.00022622058384313764,1.0235150510866013e-09
-8.387,0.0002278096832892836,1.037945036007274e-09
-8.379999999999999,0.00022940994545549213,1.0525784614778376e-09
-8.373,0.0002310214487549288,1.0674181956965239e-09
-8.366,0.00023264427215157802,1.0824671472987501e-09
-8.359,0.000234278495164111,1.0977282659272078e-09
-8.352,0.0002359241978697823,1.113204542810004e-09
-8.345,0.00023758146090835383,1.1288990113469532e-09
-8.338,0.00023925036548604647,1.1448147477041364e-09
-8.331,0.00024093099337951757,1.1609548714168229e-09
-8.324,0.0002426234269398706,1.1773225460009345e-09
-8.317,0.0002443277490966887,1.1939209795730896e-09
-8.31,0.00024604404336209853,1.2107534254794043e-09
-8.302999999999999,0.0002477723938348629,1.227823182933168e-09
-8.296,0.0002495128852045,1.24513359766148e-09
-8.289,0.0002512656027554355,1.262688062561046e-09
-8.282,0.0002530306323711802,1.280490018363187e-09
-8.275,0.0002548080605385384,1.298542954308229e-09
-8.267999999999999,0.00025659797435184634,1.3168504088294158e-09
-8.261,0.0002584004615172381,1.335415970246433e-09
-8.254,0.000260215610356946,1.3542432774687587e-09
-8.247,0.0002620435098136262,1.3733360207088801e-09
-8.24,0.00026388424945471793,1.392697942205596e-09
-8.233,0.00026573791947683185,1.4123328369575034e-09
-8.225999999999999,0.00026760461071017043,1.4322445534668372e-09
-8.219,0.00026948441462297664,1.452436994493768e-09
-8.212,0.0002713774233260188,1.4729141178213845e-09
-8.205,0.00027328372957710216,1.4936799370314141e-09
-8.198,0.0002752034267856144,1.5147385222909006e-09
-8.190999999999999,0.0002771366090171033,1.5360940011499755e-09
-8.184,0.00027908337099788406,1.557750559350852e-09
-8.177,0.00028104380811968377,1.5797124416482726e-09
-8.17,0.0002830180164443136,1.601983952641475e-09
-8.163,0.00028500609270837643,1.6245694576179134e-09
-8.156,0.0002870081343280071,1.6474733834088674e-09
-8.149,0.00028902423940364597,1.6707002192571213e-09
-8.142,0.0002910545067248441,1.6942545176968464e-09
-8.135,0.00029309903577510706,1.7181408954459498e-09
-8.128,0.0002951579267367673,1.7423640343109377e-09
-8.121,0.0002972312804958939,1.7669286821045749e-09
-8.113999999999999,0.00029931919864723645,1.791839653576476e-09
-8.107,0.0003014217834992011,1.8171018313567848e-09
-8.1,0.0003035391380788668,1.842720166913227e-09
-8.093,0.00030567136613703154,1.8686996815215836e-09
-8.086,0.0003078185721532968,1.8950454672498878e-09
-8.079,0.00030998086134118713,1.921762687956486e-09
-8.072,0.0003121583396533058,1.9488565803021727e-09
-8.065,0.0003143511137865247,1.9763324547765717e-09
-8.058,0.00031655929118721567,2.004195696739048e-09
-8.051,0.00031878298005651314,2.0324517674742253e-09
-8.044,0.00032102228935561663,2.061106205262425e-09
-8.036999999999999,0.00032327732881113047,2.0901646264651953e-09
-8.03,0.00032554820892043796,2.1196327266261023e-09
-8.023,0.0003278350409571195,2.1495162815871245e-09
-8.016,0.00033013793697640227,2.179821148620699e-09
-8.009,0.00033245700982065214,2.210553267577784e-09
-8.001999999999999,0.00033479237312490303,2.241718662052086e-09
-7.994999999999999,0.00033714414132242294,2.273323440560678e-09
-7.9879999999999995,0.0003395124296503247,2.3053737977413335e-09
-7.981,0.0003418973541552102,2.337876015566664e-09
-7.974,0.0003442990316988573,2.370836464575415e-09
-7.9670000000000005,0.00034671757996394636,2.404261605121111e-09
-7.959999999999999,0.00034915311745982675,2.438157988638311e-09
-7.952999999999999,0.00035160576352832185,2.4725322589266836e-09
-7.946,0.00035407563834958047,2.507391153453258e-09
-7.939,0.0003565628629479629,2.5427415046729558e-09
-7.932,0.00035906755919797224,2.578590241367786e-09
-7.924999999999999,0.0003615898498302265,2.614944390004915e-09
-7.917999999999999,0.00036412985843746996,2.651811076113838e-09
-7.911,0.0003666877094806333,2.6891975256830665e-09
-7.904,0.0003692635282949294,2.7271110665764025e-09
-7.897,0.00037185744109599557,2.765559129969236e-09
-7.890000000000001,0.000374469574986078,2.8045492518050776e-09
-7.882999999999999,0.00037710005796026073,2.84408907427264e-09
-7.8759999999999994,0.00037974901891273436,2.884186347303686e-09
-7.869,0.0003824165876431163,2.924848930092105e-09
-7.862,0.00038510289486280805,2.9660847926343e-09
-7.855,0.00038780807220140085,3.0079020172913386e-09
-7.847999999999999,0.00039053225221312633,3.050308800373138e-09
-7.840999999999999,0.00039327556838334864,3.093313453744919e-09
-7.834,0.00039603815513510976,3.1369244064564252e-09
-7.827,0.00039882014783571327,3.181150206394004e-09
-7.82,0.0004016216828033581,3.2259995219560234e-09
-7.813000000000001,0.0004044428973138182,3.2714811437519147e-09
-7.805999999999999,0.00040728392960716987,3.317603986325162e-09
-7.7989999999999995,0.0004101449188945624,3.364377089900544e-09
-7.792,0.0004130260053650441,3.411809622156109e-09
-7.785,0.00041592733019242843,3.4599108800200278e-09
-7.7780000000000005,0.0004188490355422124,3.5086902914928303e-09
-7.770999999999999,0.0004217912645785436,3.55815741749534e-09
-7.763999999999999,0.0004247541614712319,3.608321953742587e-09
-7.757,0.0004277378714028187,3.6591937326442854e-09
-7.75,0.00043074254057568753,3.7107827252319563e-09
-7.743,0.00043376831621922914,3.763099043113303e-09
-7.735999999999999,0.00043681534659705624,3.816152940454127e-09
-7.728999999999999,0.00043988378101426543,3.869954815988125e-09
-7.7219999999999995,0.00044297376982475786,3.924515215055151e-09
-7.715,0.0004460854644386035,3.979844831668092e-09
-7.708,0.00044921901732946105,4.035954510608932e-09
-7.7010000000000005,0.0004523745820420491,4.092855249554373e-09
-7.693999999999999,0.00045555231319967086,4.1505582012314205e-09
-7.686999999999999,0.0004587523665117871,4.209074675603301e-09
-7.68,0.0004619748987816513,4.268416142086339e-09
-7.673,0.00046522006791398945,4.328594231797939e-09
-7.666,0.0004684880329227383,4.389620739836334e-09
-7.658999999999999,0.000471778953938838,4.451507627592484e-09
-7.651999999999999,0.0004750929922180751,4.514267025094479e-09
-7.645,0.00047843031014898924,4.5779112333851604e-09
-7.638,0.00048179107126082674,4.642452726933101e-09
-7.631,0.0004851754402315546,4.7079041560776565e-09
-7.6240000000000006,0.0004885835828959294,4.7742783495084716e-09
-7.616999999999999,0.0004920156662536247,4.841588316779964e-09
